Dimension.AD_EXCHANGE_DFP_AD_UNIT,Dimension.AD_EXCHANGE_SITE_NAME,Dimension.AD_EXCHANGE_DATE,Dimension.AD_EXCHANGE_INVENTORY_SIZE,Column.AD_EXCHANGE_AD_REQUESTS,Column.AD_EXCHANGE_CLICKS,Column.AD_EXCHANGE_ESTIMATED_REVENUE,Column.AD_EXCHANGE_IMPRESSIONS,Column.AD_EXCHANGE_AD_ECPM,Column.AD_EXCHANGE_CTR
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,393x250,27,0,53414,24,2225575,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,408x250,1,0,437,1,436802,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,412x250,264,0,342820,247,1387937,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,414x250,219,2,266251,203,1311579,0.0095
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,424x250,7,0,15840,7,2262866,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,428x250,20,0,22371,19,1177436,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,432x250,4,0,7126,4,1781607,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,455x250,1,0,501,1,500802,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,602x250,1,0,976,1,976004,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,684x250,2,0,626,1,625602,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,689x250,3,1,2705,3,901603,0.3333
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,704x250,1,0,2061,1,2060808,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,712x250,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,768x250,15,0,23206,11,2109608,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,785x250,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,800x250,5,0,7310,5,1461925,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,810x250,4,0,22246,4,5561621,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,820x250,2,0,1972,2,986004,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,832x250,2,0,2673,2,1336405,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,834x250,3,0,4429,3,1476272,0.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,962x250,1,1,1128,1,1128004,1.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,967x250,1,1,2042,1,2042408,1.0000
112081842 » zeetemperatuur.site_fluidx250_sticky,zeetemperatuur.site,2021-09-07,980x250,1,0,1403,1,1403205,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1007x457,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1012x478,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1024x650,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1024x675,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1024x680,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1024x698,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1077x510,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1082x507,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1135x578,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1263x569,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1263x577,4,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1263x578,1,0,19702,1,19701674,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1263x587,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1263x609,7,0,8075,1,8075230,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1263x610,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1263x913,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1275x1231,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1280x651,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1280x664,3,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1280x679,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1280x682,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1280x696,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1280x712,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1280x720,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1301x625,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1315x668,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1327x730,1,0,52803,1,52802598,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1334x632,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1349x625,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1349x657,3,0,25240,1,25240095,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1351x769,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1366x617,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1366x649,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1366x905,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1421x705,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1423x757,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1425x821,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1428x680,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1438x701,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1440x693,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1440x698,1,0,9650,1,9649636,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1440x821,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1476x679,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1484x750,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1519x722,10,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1519x753,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1519x754,7,0,8653,2,4326416,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1535x789,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1583x767,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1583x789,4,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1583x797,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x1057,6,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x1067,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x1089,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x880,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x937,19,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x941,1,0,3962,1,3962415,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x947,1,0,17090,1,17089664,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x969,11,0,37521,2,18760470,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x975,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1903x979,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,1924x1180,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x441,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x449,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x450,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x454,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x489,4,1,12070,1,12069645,0.2500
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x524,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x530,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x555,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x556,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x570,2,0,13238,1,13237650,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x579,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x586,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,320x590,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,339x575,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,339x602,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,339x621,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,339x654,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x159,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x464,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x511,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x512,9,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x518,3,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x520,13,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x524,1,0,9306,1,9305635,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x526,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x541,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x544,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x559,4,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x560,27,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x568,3,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x569,1,0,2916,1,2916011,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x570,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x571,3,0,4496,1,4496017,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x572,17,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x577,2,0,9078,1,9078434,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x579,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x580,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x587,9,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x589,1,0,2688,1,2688010,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x592,6,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x597,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x598,3,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x599,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x600,4,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x605,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x607,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x608,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x609,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x611,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x612,47,0,19103,4,4775818,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x613,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x615,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x616,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x617,6,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x619,8,0,5605,1,5604821,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x620,4,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x621,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x622,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x623,5,0,9469,1,9468836,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x625,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x626,13,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x627,7,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x628,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x629,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x630,7,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x631,6,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x640,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x645,1,0,16010,1,16010460,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x646,3,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x647,25,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x648,13,0,9966,1,9965637,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x649,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x650,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x653,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x654,7,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x655,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x657,6,0,9513,1,9512836,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x660,3,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x663,7,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x664,7,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x665,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x666,5,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x667,10,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x668,4,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x670,13,0,3337,1,3336813,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x671,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x672,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x673,1,0,5611,1,5611221,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x674,3,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x678,4,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x680,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x681,2,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x687,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x699,8,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x702,1,0,28707,1,28706508,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x703,4,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x707,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,360x711,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,375x523,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,375x537,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,375x544,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,375x553,14,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,375x597,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,375x604,1,0,0,0,0,0.0000
112081842 » zeetemperatuur.site_interstitial_1,zeetemperatuur.site,2021-09-07,375x622,1,0,0,0,0,0.0000
